fov segment, laser convert, laser ds, map update, optimize, poseEstimate, processMeasurement, pub cloud, 
0.29704,4.14649,5.02008,0.09296,31.6991,36.282,36.8344,0.067259,
0.253808,4.92034,3.86656,0.076967,32.7839,32.038,38.0123,0.035969,
0.25737,3.66227,4.45582,0.083182,44.8727,33.132,51.6892,0.04002,
0.333987,4.77137,5.11646,0.095894,46.8834,45.3102,45.9629,0.040019,
0.449647,4.58608,4.64153,0.106021,58.9884,47.4475,43.1636,0.047074,
0.30605,3.32577,4.75,0.095684,37.6815,59.3982,36.7665,0.046306,
0.296412,3.95617,5.18518,0.097779,33.1352,38.0848,32.3778,0.036527,
0.286704,4.33562,4.96106,0.124879,25.3474,33.5545,33.8437,0.036667,
0.309333,3.70843,4.73791,0.11964,23.2329,25.7839,46.4515,0.040299,
0.321276,4.64886,5.0256,0.099665,47.5417,23.6611,48.4225,0.039112,
0.316736,4.76843,5.51526,0.105183,34.9436,47.9708,60.1294,0.037715,
0.378756,4.54515,5.31111,0.10644,38.5053,35.4363,39.0384,0.045816,
0.307586,1.57977,2.31235,0.116777,55.1771,38.9364,34.2823,0.034782,
0.286215,4.44017,4.99053,0.102738,40.919,55.5736,26.512,0.034084,
0.260513,4.54012,4.319,0.095614,50.655,41.2822,24.3728,0.035271,
0.295155,4.18092,5.26893,0.103577,62.0418,51.0619,48.3349,0.03974,
0.313453,3.39659,4.18273,0.115869,34.7509,62.4787,36.1653,0.038344,
0.305422,3.45525,4.83185,0.115939,40.6264,35.1799,39.7008,0.036807,
0.32372,3.94653,3.61952,0.112167,35.267,41.0719,56.2917,0.034292,
0.280349,3.47991,5.06987,0.100713,47.2872,35.6561,41.6583,0.03569,
0.274272,3.65326,4.79302,0.105463,59.8627,47.6746,51.8246,0.038134,
0.317504,3.70354,4.42711,0.105392,44.1661,60.2932,63.4329,0.03527,
0.325397,3.98445,5.22534,0.095405,33.2027,44.5954,35.9319,0.039181,
0.305631,1.58452,2.2863,0.092541,40.1537,33.609,41.7752,0.040927,
0.316317,3.77346,3.73057,0.089817,52.3381,40.5684,36.3667,0.036667,
0.323371,1.73734,2.20458,0.098618,49.5268,52.7683,48.052,0.038065,
0.369188,4.54871,5.08419,0.122295,33.8012,50.0259,61.0081,0.050217,
0.311079,3.39323,5.25384,0.118733,43.5769,34.2385,45.6726,0.036178,
0.325327,3.81187,6.11514,0.096662,65.0399,44.005,34.634,0.036668,
0.338248,4.32612,4.00848,0.13766,46.3644,65.5238,41.5971,0.040508,
0.313593,3.2877,5.0638,0.116288,29.6205,46.8029,53.6799,0.037995,
0.307936,4.35098,5.14021,0.10218,46.6026,30.0372,50.9485,0.039601,
0.364439,2.27044,5.40512,0.13333,34.1134,47.1065,34.8596,0.036248,
0.354452,2.22183,2.23517,0.116428,52.717,34.5901,44.4033,0.040439,
0.405785,3.44576,4.75153,0.126415,58.8063,53.2588,65.908,0.041067,
0.273364,3.68091,4.94989,0.125787,33.4546,59.2126,47.6362,0.035759,
0.316736,3.2282,4.73414,0.133748,64.4364,33.9127,30.4166,0.040159,
0.265192,3.52391,2.96915,0.112516,35.6932,64.8218,47.478,0.035759,
0.264145,4.03634,4.55262,0.10616,39.5,36.0716,35.0566,0.037785,
0.250944,1.59514,2.41816,0.099805,42.0904,39.8583,54.0837,0.03995,
0.291872,3.78917,2.24593,0.090725,47.1118,42.4793,60.0155,0.03967,
0.267218,4.58824,5.01393,0.096872,33.4158,47.4846,34.7299,0.036248,
0.245777,3.43926,4.96616,0.097571,43.099,33.7672,65.4841,0.038972,
0.283491,4.19649,4.87976,0.095754,52.0952,43.4858,37.0104,0.037575,
0.273993,3.52496,5.10291,0.09282,32.2329,52.4709,40.7703,0.03995,
0.272386,4.3762,5.26299,0.095824,48.0579,32.6111,43.3646,0.039182,
0.345512,3.29182,5.23673,0.138148,34.1201,48.5503,48.3908,0.043303,
0.350121,3.25299,4.99787,0.11119,32.8003,34.5896,34.6857,0.038623,
0.426878,1.55309,2.28811,0.110351,34.1346,33.3466,44.4105,0.04903,
0.320298,3.39756,5.21654,0.090306,22.1149,34.5538,53.3607,0.042115,
0.307936,3.88527,2.82108,0.100713,40.9295,22.5298,33.4777,0.038693,
0.334755,4.2757,4.92802,0.122713,44.7302,41.395,49.5628,0.041626,
0.31066,4.55751,6.58532,0.122574,30.7697,45.1715,35.2911,0.038065,
0.449437,3.65584,4.99025,0.149742,31.5847,31.377,34.1347,0.043862,
0.333569,3.2467,4.8623,0.125437,44.475,32.0508,35.5651,0.038554,
0.310241,3.34902,4.91217,0.105532,49.4695,44.8989,22.9008,0.042115,
0.338387,2.06385,2.20954,0.110561,37.1376,49.9265,42.1125,0.038343,
0.285098,4.22317,6.31189,0.111259,54.5087,37.5426,45.8985,0.038972,
0.465641,3.50379,4.64083,0.159869,26.3066,55.1433,32.1029,0.054198,
0.315619,4.06596,4.7845,0.116288,52.5243,26.7462,32.9626,0.041626,
0.274621,3.3713,4.68714,0.116637,40.7502,52.9235,45.6644,0.036248,
0.295854,3.75118,4.78331,0.098687,39.713,41.1519,50.6656,0.040858,
0.307098,3.35761,4.9554,0.096173,39.2383,40.1244,38.5774,0.03583,
0.339086,3.80607,5.27717,0.104834,52.7466,39.69,56.0642,0.043442,
0.309682,3.46901,4.88333,0.11964,34.9307,53.1854,27.6846,0.094847,
0.304863,1.72337,2.2446,0.108256,28.4554,35.352,53.9091,0.037646,
0.302838,3.79427,2.18985,0.112796,37.6093,28.8777,41.9289,0.036318,
0.428205,3.34022,4.98872,0.112795,33.1501,38.1575,41.1223,0.054966,
0.364439,4.35734,5.01302,0.118802,28.8375,33.6481,40.4112,0.037435,
0.285726,3.87703,4.83451,0.113355,29.5494,29.2452,53.9735,0.038134,
0.302349,4.4876,5.21284,0.102529,44.269,29.9621,36.105,0.041417,
0.447062,3.49534,4.79798,0.108675,34.0217,44.8343,29.5948,0.049239,
0.323441,3.39477,4.91231,0.095544,40.259,34.4495,38.5526,0.039042,
0.44846,3.49967,4.85259,0.136542,38.174,40.854,34.4139,0.04428,
0.260024,3.49395,4.76774,0.099176,51.0628,38.5411,29.6091,0.038832,
0.263726,3.43835,4.9517,0.099316,56.8877,51.4335,30.7505,0.039042,
0.46606,3.42236,3.96119,0.14171,41.6379,57.5044,45.6183,0.047702,
0.303536,4.24741,5.03398,0.109513,46.1549,42.0581,35.4092,0.041347,
0.28873,4.10591,4.79281,0.099246,39.437,46.5495,41.9262,0.043791,
0.269523,3.45009,5.69476,0.101551,41.8795,39.8166,39.4774,0.039531,
0.266798,1.57809,2.58872,0.094497,45.0301,42.2479,52.3544,0.037994,
0.289498,3.68406,4.41259,0.094428,14.0595,45.4203,58.274,0.037645,
0.271897,4.28708,6.3605,0.095684,30.7729,14.4351,42.9829,0.038135,
0.264424,4.89806,4.1564,0.098268,35.0938,31.1427,47.3445,0.036876,
0.269034,2.23273,3.09787,0.098129,49.3148,35.4687,40.7811,0.037156,
0.266101,3.60479,4.26235,0.099806,58.3675,49.6893,43.0965,0.039182,
0.290126,1.63327,2.31871,0.099246,51.5145,58.765,46.1528,0.037575,
0.269523,1.61867,2.37297,0.098408,64.5192,51.891,15.3444,0.038204,
0.258558,4.06065,6.40226,0.092262,45.1683,64.8781,32.0362,0.037226,
0.351308,4.28973,5.8202,0.143806,60.3959,45.6705,36.4136,0.037157,
0.456701,3.99597,4.89653,0.118662,33.7711,60.979,50.7423,0.048541,
0.327911,4.48704,4.82829,0.125577,69.9493,34.2331,59.67,0.038623,
0.335035,3.43207,4.85155,0.136752,42.2298,70.4292,52.8174,0.040858,
0.275459,3.70997,4.82501,0.104066,40.7828,42.6159,65.6151,0.037645,
0.344394,3.42285,3.37361,0.130536,51.2998,41.2662,46.3811,0.042534,
0.339714,3.59284,4.93424,0.132282,38.1355,51.7793,61.9335,0.046585,
0.278113,3.5105,2.71737,0.105253,58.8759,38.5259,35.2504,0.037575,
0.329378,4.30279,5.00758,0.10665,24.6781,59.3201,71.2212,0.044001,
0.416751,4.7729,3.08181,0.113634,51.6787,25.2176,43.3744,0.045677,
0.456631,4.22932,5.85281,0.150162,38.5959,52.2958,42.0043,0.044839,
0.282583,2.16351,3.14236,0.120199,52.6885,39.0068,52.5172,0.036668,
0.404459,3.4063,4.69699,0.126905,32.4677,53.228,39.2894,0.047284,
0.366743,3.29825,4.8593,0.121317,30.2665,32.9639,60.0788,0.037995,
0.40823,3.32381,4.73701,0.116288,36.0407,30.8,25.5951,0.043722,
0.252621,3.38073,4.9561,0.087303,46.6181,36.3884,53.3129,0.037645,
0.318692,3.43507,4.93229,0.112167,33.4619,47.0575,39.9091,0.091144,
0.460613,3.82284,5.77103,0.134866,64.6528,34.0664,53.7077,0.050007,
0.287681,1.74586,2.44861,0.107418,25.1896,65.0555,33.9709,0.036667,
0.308215,3.40602,5.44563,0.118733,57.3327,25.6246,31.5348,0.036668,
0.300113,3.60318,4.71892,0.120828,28.6008,57.7622,37.2901,0.036248,
0.358223,2.22567,2.394,0.100503,45.7857,29.0681,48.0052,0.038134,
0.378338,1.69787,2.87759,0.123272,28.3718,46.2957,34.9758,0.039461,
0.319111,4.49374,5.17988,0.096382,36.0642,28.795,65.8154,0.042954,
0.324489,4.56512,4.33953,0.102529,29.4399,36.4984,26.6549,0.039112,
0.31066,4.98306,4.89408,0.113215,33.7836,29.8705,58.7977,0.042045,
0.455863,4.40861,5.22807,0.159032,39.665,34.408,29.8148,0.046864,
0.33692,3.93878,4.90575,0.112936,57.8444,40.123,47.0316,0.037994,
0.35955,4.18113,4.83933,0.201496,33.8823,58.4154,29.8485,0.065093,
0.423177,4.19566,5.04948,0.118662,34.5586,34.4335,36.8748,0.098408,
0.33315,4.52336,4.92516,0.113495,51.8832,35.0123,30.6285,0.041556,
0.571103,4.8762,5.32355,0.219934,47.4355,52.6842,35.3883,0.057131,
0.325885,3.80691,4.06372,0.114961,37.2524,47.8844,40.8538,0.03974,
0.457748,3.16946,2.20353,0.178727,48.9067,37.8978,59.224,0.046654,
0.343067,3.95645,5.26055,0.117056,42.0969,49.3735,35.5645,0.045398,
0.272945,3.36062,4.99619,0.100014,35.5414,42.4776,35.3916,0.067258,
0.278882,3.33038,5.1504,0.104485,44.9864,35.9342,53.4959,0.042325,
0.312895,3.34993,2.66261,0.096382,28.2927,45.4046,48.6186,0.045468,
0.341531,3.51392,5.06254,0.122154,44.6429,28.7644,38.6867,0.042604,
0.30151,3.5038,4.5346,0.117336,37.9396,45.0699,50.3117,0.037715,
0.308914,4.42523,4.95254,0.113773,31.3644,38.3695,43.5335,0.067189,
0.379735,3.61163,5.39814,0.095754,26.251,31.8483,36.8782,0.046864,
0.278533,3.62672,2.39309,0.103157,58.3074,26.6404,46.157,0.036318,
0.368769,3.9239,4.30091,0.12425,41.7722,58.8081,29.1467,0.043442,
0.322044,1.93324,2.62322,0.100294,59.307,42.2025,45.7801,0.043372,
0.405855,3.5267,5.04976,0.121596,32.4013,59.8416,38.8488,0.044769,
0.305631,3.27331,4.76508,0.092611,21.1467,32.8072,32.8982,0.049588,
0.31506,4.2648,2.78449,0.11538,49.6193,21.5847,27.386,0.041137,
0.499026,4.02915,4.60668,0.118383,34.4333,50.2441,59.5336,0.042604,
0.444618,3.55213,5.03649,0.158543,44.1741,35.0696,42.9254,0.050915,
0.27532,4.46071,4.63601,0.104065,58.8692,44.5625,60.589,0.075221,
0.393843,3.25669,4.70537,0.114472,47.2416,59.3856,33.58,0.04861,
0.300114,3.18901,4.7333,0.091005,64.535,47.6413,21.9585,0.042883,
0.371772,3.45525,4.7648,0.111539,36.457,65.0256,51.2737,0.046027,
0.26184,4.07706,5.3512,0.096802,35.5231,36.8242,35.846,0.04442,
0.304444,3.64299,4.39115,0.100503,33.0831,35.9352,45.4018,0.041347,
0.263516,4.31565,4.89024,0.092052,27.0137,33.4466,60.4042,0.042115,
0.278253,3.41677,4.86803,0.157984,33.6016,27.457,48.3806,0.041347,
0.285237,4.61157,4.77444,0.0975,34.5904,33.993,66.0838,0.038763,
0.286494,3.57601,4.95666,0.112167,30.4182,34.9961,37.8648,0.038762,
0.363322,3.44527,4.95904,0.11119,21.2382,30.9018,36.72,0.039112,
0.293479,4.58189,4.76257,0.109933,60.4023,21.6488,34.3339,0.040998,
0.446295,4.03467,4.857,0.1158,36.0108,60.9721,28.2424,0.05336,
0.262678,3.5325,4.99549,0.100573,60.5114,36.3825,35.0141,0.036807,
0.27085,3.84372,5.225,0.095894,33.1159,60.8858,35.3747,0.043302,
0.296552,4.17079,4.73547,0.117126,48.8694,33.5377,31.8198,0.041487,
0.409627,4.02203,4.8088,0.129977,24.1591,49.4184,22.113,0.061531,
0.334966,3.67323,4.63336,0.12886,54.0182,24.631,61.7013,0.045817,
0.320996,3.19146,4.78806,0.120898,30.633,54.4686,37.1047,0.045747,
0.374846,3.28107,6.11814,0.149673,46.8766,31.1662,61.9341,0.045677,
0.458727,3.88723,5.15376,0.116218,57.4541,47.4602,34.861,0.045188,
0.276228,3.57678,4.7963,0.099037,33.248,57.837,50.4111,0.038553,
0.315828,4.41154,4.74867,0.106301,56.3115,33.6777,25.3826,0.043931,
0.347816,3.57308,5.24385,0.109653,39.2846,56.7774,54.8496,0.041976,
0.281815,4.20753,5.0793,0.11545,35.702,39.6898,31.9429,0.043442,
0.3196,3.35042,4.60207,0.138917,51.983,36.1677,48.56,0.040997,
0.293898,4.3285,5.1819,0.100782,43.1593,52.3852,58.2119,0.040578,
0.421081,3.59564,4.96937,0.114123,69.5356,43.7033,34.4431,0.042813,
0.416332,4.68581,4.86167,0.114472,38.4564,70.0742,57.5477,0.045188,
0.272316,4.12239,4.06281,0.105253,44.9173,38.8426,40.6277,0.041208,
0.289079,4.35127,4.79372,0.115938,38.6305,45.3294,36.9707,0.042814,
0.463196,1.64612,2.4521,0.168251,41.4006,39.272,53.1403,0.050008,
0.324768,3.3646,3.61771,0.124319,31.7379,41.8579,44.62,0.045887,
0.297809,4.01414,4.85427,0.143876,60.2975,32.1877,71.0319,0.082066,
0.36367,3.63405,4.63566,0.127812,35.8979,60.7979,39.5881,0.042465,
0.356617,3.49765,4.91057,0.098827,33.7378,36.3601,45.7184,0.060553,
0.326794,3.52489,4.93759,0.119012,23.9222,34.1918,40.0428,0.04002,
0.336991,1.54967,2.34643,0.138428,41.3109,24.4054,42.6006,0.036737,
0.403272,3.8271,5.53433,0.149254,58.9248,41.8725,32.9775,0.040648,
0.326234,4.6386,4.6006,0.11098,40.2552,59.3701,61.5323,0.041347,
0.346001,2.09856,3.0582,0.136124,51.41,40.7465,37.1187,0.042324,
0.344883,4.42258,4.70139,0.143317,45.4219,51.9064,34.9798,0.043792,
0.349702,3.55541,4.87271,0.135006,49.11,45.9152,25.1527,0.039601,
0.283352,1.9264,2.58215,0.122015,25.3304,49.523,42.6323,0.041417,
0.334547,4.27884,4.95457,0.126485,34.8969,25.8009,60.2331,0.040229,
0.350121,4.22318,3.66555,0.108116,47.5688,35.3608,41.5837,0.044001,
0.395309,3.7347,4.73044,0.165387,49.8039,48.1377,52.685,0.047773,
0.294945,4.68756,3.63789,0.125857,46.9432,50.2324,46.7473,0.037157,
0.333359,1.61337,2.43583,0.114402,47.2805,47.4004,50.2847,0.047703,
0.398313,4.09662,4.9501,0.112936,49.4104,47.7993,26.961,0.046795,
0.390072,4.41482,4.561,0.160219,25.7308,49.9705,36.1216,0.052242,
0.354381,3.35685,5.15571,0.121107,32.8809,26.2133,48.9597,0.042115,
0.371912,1.57446,2.18209,0.107278,51.9266,33.3693,51.0079,0.040788,
0.487152,3.4915,5.92105,0.170276,46.2092,52.5931,48.1809,0.046585,
0.651701,4.00981,5.77619,0.136054,32.1775,47.007,48.576,0.087303,
0.329517,4.13112,4.93899,0.13745,50.9628,32.6532,50.7792,0.038763,
0.34181,1.5987,2.2995,0.110771,63.5726,51.424,26.604,0.044769,
0.338876,2.9366,3.05212,0.123831,37.6454,64.044,34.1239,0.03967,
0.365347,3.34881,5.42188,0.114192,31.9859,38.1339,53.1523,0.043093,
0.475,1.84587,2.16701,0.170416,32.4721,32.6399,47.7818,0.045258,
0.316108,1.60086,2.19404,0.110561,47.3858,32.9069,33.42,0.047283,
0.502797,3.50987,5.63365,0.1642,32.8369,48.0618,52.1557,0.047213,
0.288171,3.62895,5.44933,0.118942,48.3425,33.2517,64.7846,0.043442,
0.341461,4.41496,4.60221,0.120618,34.0846,48.8122,38.9044,0.041556,
0.378756,1.58885,2.32611,0.113983,27.3877,34.5858,33.1352,0.043931,
0.364019,3.38988,4.60996,0.130327,36.0338,27.8902,33.2888,0.041486,
0.449368,3.22289,4.64104,0.216163,24.5277,36.7097,48.4893,0.071798,
0.329099,2.03396,3.15409,0.108814,42.057,24.9731,34.0567,0.044141,
0.350261,3.54102,3.64439,0.120408,33.7579,42.5367,49.2065,0.04868,
0.290895,1.67182,2.22889,0.111049,39.255,34.1688,35.3947,0.047982,
0.301511,3.50603,4.05422,0.114333,57.9458,39.6785,28.2782,0.040998,
0.303396,3.99605,4.71927,0.107907,36.9974,58.3657,37.5029,0.040579,
0.272666,4.19356,6.05759,0.09743,28.3639,37.3745,25.7712,0.040998,
0.302139,1.59919,2.64787,0.095824,37.9762,28.768,43.5067,0.042674,
0.280488,3.40888,4.83074,0.106161,34.6408,38.3715,35.1111,0.040649,
0.277275,3.22205,4.81216,0.096313,40.7173,35.0219,40.6289,0.045816,
0.295434,2.13725,2.2027,0.107208,32.948,41.1276,59.3109,0.038623,
0.34167,3.85119,5.13204,0.112027,42.7065,33.4102,37.7596,0.047772,
0.283911,4.57274,4.64537,0.107767,59.0885,43.1057,29.7023,0.038623,
0.313453,3.97328,5.11786,0.112447,44.9191,59.523,39.2847,0.041137,
0.471997,4.31481,5.01184,0.166924,33.7413,45.5677,35.8457,0.051893,
0.29299,3.44303,4.8204,0.117964,27.8103,34.1605,42.0833,0.041906,
0.308216,4.58419,5.31579,0.103577,32.8596,28.232,34.1991,0.041417,
0.281396,4.38088,3.48424,0.120129,33.8635,33.2679,43.8202,0.037646,
0.351099,4.15599,4.2384,0.120129,33.7612,34.3424,60.3244,0.049798,
0.389652,4.63853,4.56296,0.136752,40.3618,34.2971,46.6369,0.041627,
0.327702,4.29881,4.86126,0.107068,38.9017,40.8057,35.2103,0.049099,
0.357804,3.72157,4.87627,0.113773,34.2294,39.3813,29.2804,0.049518,
0.393633,3.58984,4.8864,0.122085,20.2694,34.7537,33.726,0.046236,
0.280069,3.5582,5.1099,0.116568,43.2375,20.6741,34.8129,0.04002,
0.298019,3.44157,4.59572,0.100852,31.9284,43.6444,35.2731,0.041906,
0.325396,3.45267,5.291,0.148765,40.8931,32.4117,41.8476,0.040788,
0.28384,3.94883,3.41649,0.115869,29.4207,41.3008,40.3463,0.046166,
0.344044,3.394,5.07923,0.118733,38.3935,29.8911,35.7084,0.040159,
0.461451,3.43619,3.10185,0.138219,38.2691,39.0023,21.7763,0.046655,
0.378757,3.74622,5.50765,0.120548,43.8918,38.777,44.6117,0.043442,
0.333778,4.03181,3.02984,0.110142,49.7312,44.3439,33.1729,0.046725,
0.352007,4.10961,5.05563,0.11084,48.2115,50.2021,42.0912,0.039112,
0.44378,3.56644,3.14208,0.11077,37.9733,48.774,30.6582,0.046166,
0.394611,3.31634,4.75063,0.111468,37.1932,38.4871,39.7425,0.043931,
0.376451,4.62819,3.27597,0.116358,38.0816,37.6932,39.5255,0.039461,
0.380293,3.34015,2.24782,0.116149,53.7718,38.5851,45.1203,0.040788,
0.349842,3.5105,4.74818,0.10246,29.4597,54.2308,51.0309,0.042115,
0.35487,1.62391,2.30383,0.114123,30.5499,29.9383,49.5138,0.042395,
0.357315,4.40141,5.00597,0.11999,31.5122,31.0353,39.2284,0.042534,
0.475908,3.71381,4.85714,0.166085,35.1781,32.1618,38.2124,0.056223,
0.459494,3.56309,4.50352,0.169718,61.9899,35.8159,38.9802,0.047702,
0.480517,3.52412,4.12721,0.146949,37.2522,62.6258,54.6134,0.041975,
0.288171,4.54228,5.26809,0.111958,57.9331,37.66,31.0271,0.050636,
0.490993,3.35447,5.15711,0.145203,52.2955,58.5783,31.9443,0.047143,
0.308355,4.42397,6.2512,0.11566,38.4125,52.7281,32.6675,0.04903,
0.311847,4.63336,5.17939,0.137311,40.2228,38.8699,36.3145,0.085139,
0.499794,3.92983,5.00807,0.132212,59.6704,40.8637,63.4051,0.048122,
0.311428,3.37507,5.91721,0.12865,60.9937,60.1191,38.6324,0.051334,
0.518302,3.5038,4.94968,0.18641,32.6293,61.7069,59.5388,0.046655,
0.357524,4.65787,4.95974,0.117405,43.4631,33.1123,53.7248,0.047353,
0.463056,3.3801,4.76879,0.125228,41.5194,44.0609,39.868,0.043303,
0.524588,3.59417,4.44087,0.153584,32.9308,42.2056,41.2582,0.045887,
0.278673,2.69097,2.34203,0.113285,39.3653,33.3304,61.1958,0.040439,
0.305422,1.80522,2.35132,0.130955,37.9141,39.8102,62.2261,0.039531,
0.296901,3.38122,4.58699,0.10218,35.6742,38.3217,33.8804,0.04882,
0.282443,3.39198,4.79945,0.106999,53.7659,36.0723,44.8311,0.042045,
0.473533,3.29301,4.84785,0.118663,32.6143,54.3683,42.9762,0.042534,
0.280837,3.38897,4.85686,0.11098,32.6994,33.0151,34.3833,0.04428,
0.292361,2.15863,2.29678,0.141711,50.5589,33.1431,40.7563,0.03995,
0.553223,1.5922,2.26416,0.185083,44.3081,51.3062,39.2737,0.052103,
0.503845,4.1659,2.6425,0.175305,38.5589,44.9953,36.9985,0.049239,
0.496092,3.40699,4.668,0.209597,37.0833,39.2741,55.4519,0.04449,
0.358572,3.59913,3.5735,0.151209,47.2927,37.6022,33.7647,0.043931,
0.496441,3.51679,4.77863,0.147298,37.91,47.944,34.2218,0.045328,
0.442244,1.61986,2.35454,0.17761,43.5289,38.5375,51.7065,0.046516,
0.287402,3.63538,5.09481,0.111469,34.1808,43.9359,45.4624,0.042953,
0.306121,3.66241,4.87439,0.113914,30.7814,34.6086,39.7231,0.041626,
0.326165,1.61336,2.30648,0.113774,36.4166,31.2303,38.4459,0.040997,
0.31506,3.71144,5.46854,0.114961,36.7829,36.8553,48.7325,0.040439,
0.290546,3.65361,2.32339,0.122574,33.8909,37.2036,39.3588,0.040439,
0.285237,4.36908,4.77849,0.110491,38.2281,34.2945,44.8,0.050008,
0.291943,3.61212,2.41516,0.123971,50.504,38.6531,35.6232,0.047214,
0.301161,3.41496,4.80999,0.122015,35.9737,50.9353,32.1983,0.046515,
0.303956,4.1856,4.99969,0.144505,45.2927,36.4303,37.6567,0.050357,
0.326933,3.46636,4.84603,0.1063,42.7547,45.732,38.1949,0.048191,
0.452999,3.40483,5.19797,0.130187,48.1675,43.3473,35.2841,0.065373,
0.351099,2.25333,2.34818,0.146041,31.3679,48.6728,39.6657,0.04002,
0.361506,3.41565,3.83024,0.145064,44.4611,31.8825,51.9823,0.050147,
0.327143,3.97405,4.68281,0.119222,31.6947,44.9157,37.2873,0.044769,
0.296762,3.60423,4.20585,0.119291,35.1785,32.1188,46.4945,0.04002,
0.383087,3.49835,4.73261,0.123551,51.9368,35.6932,44.4863,0.042395,
0.289778,2.93514,4.8146,0.117336,41.1367,52.3525,49.8051,0.042953,
0.356337,3.3565,5.28765,0.118802,41.9746,41.6183,32.9495,0.045258,
0.293339,4.5566,5.05989,0.116917,38.0399,42.3934,45.9823,0.046725,
0.282024,3.52377,2.8266,0.108815,26.7542,38.4366,33.0859,0.043651,
0.273084,3.79462,2.39539,0.113494,38.6614,27.1503,36.6603,0.041137,
0.290895,3.95512,4.79637,0.120478,32.4809,39.0809,53.3633,0.041906,
0.385113,2.00288,3.01909,0.159591,49.6675,33.0357,42.5949,0.041557,
0.27965,3.56686,4.78548,0.124879,54.0988,50.0798,43.3812,0.040439,
0.444059,1.86668,2.29014,0.151,50.4427,54.7026,39.4262,0.049449,
0.318483,3.44701,4.62442,0.126834,36.801,50.8957,28.2287,0.0491,
0.301301,3.41433,3.33701,0.120689,21.3525,37.2305,40.0782,0.040229,
0.321695,3.84344,4.90281,0.140523,27.0044,21.8228,34.0436,0.039181,
0.287682,3.98788,4.36356,0.115729,31.7259,27.4155,50.999,0.041556,
0.289079,4.34729,3.90742,0.110561,50.2919,32.1342,55.7087,0.045398,
0.340971,4.2722,3.11135,0.121177,27.2365,50.7616,51.8814,0.042045,
0.287193,3.14432,2.29852,0.113145,30.8552,27.645,38.2004,0.040928,
0.374287,4.68497,4.16108,0.109723,33.0148,31.3483,22.2231,0.074243,
0.378407,3.80607,5.10962,0.220982,39.8651,33.6255,28.2631,0.070052,
0.289568,2.21031,2.23021,0.120199,39.3181,40.2828,33.0964,0.042395,
0.334755,3.62763,6.0622,0.116358,27.7492,39.7774,51.807,0.046026,
0.284399,1.72008,2.30313,0.126485,45.1924,28.1691,28.7205,0.040509,
0.299834,1.56629,2.34965,0.124739,33.5319,45.6246,32.3166,0.040928,
0.338318,4.16444,4.8262,0.126206,35.2761,34.0055,34.7704,0.047144,
0.33273,3.31089,4.77856,0.132352,37.3991,35.7483,41.2199,0.047354,
0.301371,3.28023,3.83429,0.115799,38.4461,37.8238,40.6679,0.052242,
0.334336,3.48522,5.00297,0.122993,33.386,38.911,29.1413,0.054756,
0.298089,1.69215,2.26025,0.13291,41.6354,33.8246,46.3862,0.04449,
0.307307,3.43954,4.84883,0.156937,35.8305,42.1074,34.9755,0.041486,
0.311428,4.44541,4.56701,0.151628,33.374,36.3027,36.5497,0.05769,
0.514461,3.58635,5.90226,0.192277,35.2649,34.0903,38.8029,0.04875,
0.346559,2.13104,3.00407,0.144924,24.5152,35.763,39.7519,0.045398,
0.383785,3.99248,4.72395,0.158612,35.4469,25.0652,34.9684,0.042743,
0.3643,1.59444,2.39595,0.137451,29.2326,35.9567,42.8913,0.045817,
0.335244,4.35532,4.78394,0.207642,41.474,29.7827,37.2865,0.044489,
0.35068,3.42648,4.02154,0.171045,44.0326,42.0046,34.8903,0.041557,
0.369817,3.85119,5.19091,0.168181,64.6162,44.5795,36.5072,0.041347,
0.433793,4.64921,6.72249,0.151629,41.4758,65.2121,25.4667,0.050566,
0.320647,4.16779,5.23317,0.169089,48.2254,41.9741,36.7849,0.042255,
0.469832,3.46846,3.83394,0.161756,31.7937,48.8655,30.1917,0.059157,
0.398383,3.33841,4.5184,0.151838,36.3671,32.3525,42.6919,0.042534,
0.353474,1.76381,2.2833,0.127602,35.5101,36.8567,45.3724,0.044839,
0.344045,1.54583,2.26318,0.130676,33.8307,35.9929,66.0044,0.044909,
0.302559,4.92265,4.93822,0.136263,43.3091,34.2777,42.8767,0.043372,
0.308705,3.83988,4.00101,0.140314,26.7587,43.7662,49.7122,0.042325,
0.289148,4.06673,4.88486,0.133469,40.2984,27.1885,33.2237,0.042813,
0.301022,3.54235,4.93208,0.150581,48.615,40.7591,37.6768,0.043442,
0.379106,4.29714,4.93704,0.145761,38.9207,49.1475,36.7842,0.047144,
0.461241,4.10521,4.78757,0.163572,60.3134,39.5538,35.1191,0.04435,
0.303467,3.90064,5.15942,0.140244,37.7397,60.7648,44.8265,0.04435,
0.302837,2.91418,2.31396,0.161756,46.083,38.2129,28.0206,0.048331,
0.460053,1.57795,2.4183,0.16413,48.5583,46.715,41.6022,0.051613,
0.622437,3.62686,2.97795,0.200379,38.7194,49.3901,49.7679,0.058318,
0.496511,3.54207,5.06164,0.167413,40.4839,39.3924,40.4455,0.051404,
0.497489,4.08209,5.30057,0.172861,29.5491,41.1628,61.7473,0.052522,
0.507826,1.61721,2.49108,0.160289,33.5609,30.2244,39.243,0.047633,
0.484498,3.30935,2.24411,0.191718,41.3069,34.2462,47.7333,0.047632,
0.451952,3.47719,5.15844,0.1642,58.1669,41.9336,50.2791,0.063766,
